activity_year_x,lei,tax_id,agency_code_x,id_2017,respondent_rssd,respondent_name_x,respondent_state_x,respondent_city_x,assets,other_lender_code,parent_rssd,parent_name,topholder_rssd,topholder_name,activity_year_y,calendar_quarter,agency_code_y,respondent_name_y,respondent_state_y,respondent_city_y,respondent_zip_code,lar_count
2023,5493003GQDUH26DNNH17,53-0116705,9,617677,617677,NAVY FEDERAL CREDIT UNION,VA,Vienna,156645099,0,-1,,-1,,2023,4,9,Navy Federal Credit Union,VA,Vienna,22180,173415
2023,549300KHXD7JSQUZIJ22,75-2269700,7,4437770,4437770,"HIGHLANDS RESIDENTIAL MORTGAGE, LTD.",TX,Dallas,-1,3,-1,,-1,,2023,4,7,"Highlands Residential Mortgage, Ltd.",TX,Allen,75013,9396
2023,5493001SXWZ4OFP8Z903,74-2853239,7,3332551,3332551,"DHI MORTGAGE COMPANY, LTD.",TX,DALLAS,-1,2,-1,,-1,,2023,4,7,DHI Mortgage Company Limited,TX,Austin,78750,84937
2023,549300KILAW2M87QR043,35-1049024,5,33389,33389,INDIANA STATE UNIVERSITY FEDERAL CREDIT UNION,IN,Terre Haute,131713,0,-1,,-1,,2023,4,5,Indiana State University FCU,IN,Terre Haute,47807,96
2023,7H6GLXDRUGQFU57RNE97,13-4994650,9,852218,852218,"JPMorgan Chase Bank, National Association",OH,Columbus,3201942000,0,1039502,JPMORGAN CHASE & CO.                                                                                                    ,1039502,JPMORGAN CHASE & CO.                                                                                                    ,2023,4,9,"JPMorgan Chase Bank, NA",OH,Columbus,43240,245494
2023,DRMSV1Q0EKMEXLAU1P80,20-2635739,9,3303298,3303298,"Citizens Bank, National Association",RI,Providence,226401591,0,1132449,"CITIZENS FINANCIAL GROUP, INC.                                                                                          ",1132449,"CITIZENS FINANCIAL GROUP, INC.                                                                                          ",2023,4,9,CBNA Year to Date,RI,Providence,02903,144132
2023,254900UL88QFG0E40516,82-4227262,7,,-1,FIGURE LENDING LLC,DE,Wilmington,-1,3,-1,,-1,,2023,4,7,FIGURE LENDING LLC,CA,SAN FRANCISCO,94108,73301
2023,03D0JEWFDFUS0SEEKG89,01-0137770,9,,497404,"TD Bank, National Association",DE,Wilmington,386799237,0,1249196,TD BANK US HOLDING COMPANY,1238565,"TORONTO-DOMINION BANK, THE                                                                                              ",2023,4,9,TD Bank,NJ,Mount Laurel,08054,62083
2023,5493001XP7X9J8PCH525,20-8866792,3,,3629420,Southern States Bank,AL,Anniston,2048225,0,3818381,"SOUTHERN STATES BANCSHARES, INC.",3818381,"SOUTHERN STATES BANCSHARES, INC.",2023,4,3,Southern States Bank,GA,Dallas,30157,163
2023,5493005QU87D4OE5GZ21,74-0619680,3,444350,444350,First Texas Bank,TX,Georgetown,957622,0,1100813,"FIRST TEXAS BANCORP, INC.                                                                                               ",1100813,"FIRST TEXAS BANCORP, INC.                                                                                               ",2023,4,3,First Texas Bank,TX,Georgetown,78626,43
2023,549300SHE1JTCOWBP090,56-0475645,9,1189117,1189117,STATE EMPLOYEES',NC,Raleigh,50970402,0,-1,,-1,,2023,4,9,State Employees' Credit Union,NC,Raleigh,27611,54508
2023,25490010KVYW9UG1WT69,93-0585039,5,,827887,PROVIDENCE FEDERAL CREDIT UNION,OR,Milwaukie,178001,0,-1,,-1,,2023,4,5,Aaron Wiggins,OR,Milwaukie,97222,224
2023,549300AG64NHILB7ZP05,26-4599244,7,4438209,4438209,"LOANDEPOT.COM, LLC",DE,DOVER,-1,3,-1,,-1,,2023,4,7,"LOANDEPOT.COM, LLC",CA,IRVINE,92618,110461
2023,549300CUF3Q2PQGM9256,61-0671028,5,78193,78193,COMMONWEALTH,KY,Frankfort,2031410,0,-1,,-1,,2023,4,5,Commonwealth Credit Union,KY,Frankfort,40602-0978,2789
2023,254900HHWJCW5OPA1I45,82-5443196,3,,5227101,Commerceone Bank,AL,BIRMINGHAM,556402,0,5757185,COMMERCEONE FINANCIAL CORPORATION,5757185,COMMERCEONE FINANCIAL CORPORATION,2023,4,3,COMMERCEONEBANK,AL,Birmingham,35209,35
2023,EQTWLK1G7ODGC2MGLV11,63-0371391,9,233031,233031,Regions Bank,AL,Birmingham,154203000,0,3242838,REGIONS FINANCIAL CORPORATION,3242838,REGIONS FINANCIAL CORPORATION,2023,4,9,REGIONS BANK,AL,BIRMINGHAM,35203,75203
2023,QFROUN1UWUYU0DVIWD51,31-0676865,1,723112,723112,"Fifth Third Bank, National Association",OH,Cincinnati,206289179,0,2990244,FIFTH THIRD FINANCIAL CORPORATION                                                                                       ,1070345,FIFTH THIRD BANCORP                                                                                                     ,2023,4,1,"Fifth Third Bank, National Association",OH,Cincinnati,45263,59075
2023,RVDPPPGHCGZ40J4VQ731,26-2049351,9,4186591,4186591,"PENNYMAC LOAN SERVICES, LLC",DE,WILMINGTON,-1,3,-1,,-1,,2023,4,9,PENNYMAC LOAN SERVICES LLC,CA,WESTLAKE VILLAGE,91361,315830
2023,5493002K52I0Z3ZOY122,72-0307750,1,,420578,Catalyst Bank,LA,Opelousas,251998,0,5587775,"CATALYST BANCORP, INC.",5587775,"CATALYST BANCORP, INC.",2023,4,1,Catalyst Bank,LA,Opelousas,70571-1909,44
2023,549300DD5QQUHO6PCH70,43-1965151,7,3842407,3842407,"Mortgage Research Center, LLC",MO,SAINT LOUIS,-1,3,-1,,-1,,2023,4,7,Mortgage Research Center,MO,Columbia,65203,125293
2023,549300NOCASXPA34X033,27-4023565,7,4878010,4878010,"LAKEVIEW LOAN SERVICING, LLC",DE,Wilmington,-1,3,-1,,-1,,2023,4,7,"Lakeview Loan Servicing, LLC",FL,Coral Gables,33146,93298
2023,549300FNXYY540N23N64,37-1542226,7,3949593,3949593,NEWREZ LLC,DE,WILMINGTON,-1,3,-1,,-1,,2023,4,7,NEWREZ LLC,PA,FORT WASHINGTON,19034,164592
2023,549300GUHDQS0TYXZT21,48-0815007,2,,372855,Stryv Bank,KS,Wichita,183771,0,1061772,CHISHOLM TRAIL FINANCIAL CORPORATION                                                                                    ,1061772,CHISHOLM TRAIL FINANCIAL CORPORATION                                                                                    ,2023,4,2,Stryv Bank,KS,Wichita,67219,48
2023,549300SUCQ1358EGVE89,22-3887207,7,3882793,3882793,"NEW DAY FINANCIAL, LLC",DE,DOVER,-1,3,-1,,-1,,2023,4,7,"NEW DAY FINANCIAL, LLC.",FL,WEST PALM BEACH,33401,34182
2023,549300E2UX99HKDBR481,01-0726495,7,3955923,3955923,"NEW AMERICAN FUNDING, LLC",DE,DOVER,-1,3,-1,,-1,,2023,4,7,"Broker Solutions, Inc",CA,Tustin,92780,74675
2023,254900INHDNXVATC1I76,20-4874152,3,,3448162,Lone Star Bank,TX,Houston,160801,0,-1,,-1,,2023,4,3,Lone Star Bank,TX,Houston,77063,21
2023,549300HW662MN1WU8550,38-2750395,7,3870651,3870651,"UNITED WHOLESALE MORTGAGE, LLC",MI,PLYMOUTH,-1,3,-1,,-1,,2023,4,7,United Wholesale Mortgage,MI,Pontiac,48341,394401
2023,254900XVSU89NYH6VF37,41-0556840,3,,156457,Hometown Community Bank,MN,Cyrus,80926,0,2752125,"CYRUS BANCSHARES, INC.                                                                                                  ",2752125,"CYRUS BANCSHARES, INC.                                                                                                  ",2023,4,3,Hometown Community Bank,MN,Alexandria,56308-5426,33
2023,549300FKEPZ2QELUY416,61-1800006,3,,-1,Builder Finance Inc.,SD,Sioux Falls,-1,3,-1,,-1,,2023,4,3,Builder Finance Inc,SD,Sioux Falls,57103,170
2023,254900VCWCM4JYEUI429,20-0464672,3,,3357068,VisionBank,MN,Saint Louis Park,-1,3,-1,,-1,,2023,4,3,VisionBank,MN,Saint Louis Park,55416,34
2023,5493000YNV8IX4VD3X12,62-0997810,7,1936928,1936928,"VANDERBILT MORTGAGE AND FINANCE, INC.",TN,KNOXVILLE,-1,3,-1,,-1,,2023,4,7,"VANDERBILT MORTGAGE AND FINANCE, INC",TN,MARYVILLE,37804,129372
2023,549300XQVJ1XBNFA5536,76-0478830,7,3913576,3913576,21ST MORTGAGE CORPORATION,DE,WILMINGTON,-1,3,-1,,-1,,2023,4,7,21ST MORTGAGE,TN,KNOXVILLE,37902,163986
2023,549300CB67L6KPJLHE19,59-1515932,7,4320902,4320902,"TRIAD FINANCIAL SERVICES, INC.",FL,JACKSONVILLE,-1,3,-1,,-1,,2023,4,7,"TRIAD FINANCIAL SERVICES, INC.",FL,JACKSONVILLE,32224,81816
2023,549300YIQ7S7Z8PIHE53,26-0021318,7,3914377,3914377,AMERISAVE MORTGAGE CORPORATION,GA,Peachtree Corner,-1,3,-1,,-1,,2023,4,7,AMERISAVE MORTGAGE COMPANY,GA,SANDY SPRINGS,30342,96779
2023,549300J7XKT2BI5WX213,13-6131491,7,3871519,3871519,"CALIBER HOME LOANS, INC.",DE,WILMINGTON,-1,3,-1,,-1,,2023,4,7,"CALIBER HOME LOANS, INC.",PA,FORT WASHINGTON,19034,16607
2023,98450059A1F2F2E1BF28,82-3714555,1,,493077,"First Mutual Bank, FSB",OH,Belpre,109906,0,4843090,FIRST MUTUAL HOLDING CO.,4843090,FIRST MUTUAL HOLDING CO.,2023,4,1,FIRST MUTUAL BANK,OH,BELPRE,45714,56
2023,213800THW6KSUL191M34,45-0226664,5,369396,369396,FIRST COMMUNITY CREDIT UNION,ND,JAMESTOWN,1195944,0,-1,,-1,,2023,4,5,FIRST COMMUNITY CREDIT UNION,ND,JAMESTOWN,58401,1243
2023,21380055IMHX3N5UL146,48-0459210,3,1005552,1005552,VALLEY STATE BANK,KS,BELLE PLAINE,187356,0,1472060,MORLEY BANCSHARES CORPORATION                                                                                           ,1472060,MORLEY BANCSHARES CORPORATION                                                                                           ,2023,4,3,The Valley State Bank,KS,Belle Plaine,67013,98
2023,01KWVG908KE7RKPTNP46,91-1299114,3,258771,258771,HomeStreet Bank,WA,Seattle,9335429,0,3843507,"HOMESTREET, INC.",3843507,"HOMESTREET, INC.",2023,4,3,HomeStreet Bank,WA,Seattle,98101-2326,2482
2023,25490000OGVJZR74L509,87-0481540,7,5023929,5023929,Utah Mortgage Loan Corporation,UT,Salt Lake City,-1,3,-1,,-1,,2023,4,7,Utah Mortgage Loan Corporation,UT,Lehi,84043,152
2023,213800M6RMI3YBX62W88,46-0429381,1,3862423,3862423,"CORTRUST MORTGAGE, INC.",SD,SIOUX FALLS,-1,1,61355,CORTRUST BANK NATIONAL ASSOCIATION                                                                                      ,1125740,HOPKINS FINANCIAL CORPORATION                                                                                           ,2023,4,1,"CORTRUST MORTGAGE, INC.",SD,SIOUX FALLS,57105,455
2023,01ERPZV3DOLNXY2MLB90,36-4040565,1,2339795,2339795,"Libertyville Bank & Trust Company, N.A.",IL,Libertyville,2437042,0,2260406,WINTRUST FINANCIAL CORPORATION                                                                                          ,2260406,WINTRUST FINANCIAL CORPORATION                                                                                          ,2023,4,1,Libertyville Bank & Trust NA,IL,Libertyville,60048,67
2023,549300B5RA7BRG1R2728,57-0515148,5,1000584,1000584,GREENVILLE,SC,Greenville,405982,0,-1,,-1,,2023,4,5,GREENVILLE FEDERAL CREDIT UNION,SC,GREENVILLE,29609,532
2023,1DU7IM20QESYGDO4HO54,39-0509570,7,,-1,The Northwestern Mutual Life Insurance Company,WI,Milwaukee,-1,3,-1,,-1,,2023,4,7,The Northwestern Mutual Life Insurance Company,WI,Milwaukee,53202-4703,48
2023,21380054U5NKZKBQ4128,36-0882755,1,467470,467470,Central Federal Savings and Loan Association,IL,Cicero,184656,0,-1,,-1,,2023,4,1,Central Federal Savings & Loan Association,IL,Cicero,60804,96
2023,2138004QPZ7FMGPTU106,46-0159100,1,61355,61355,CorTrust Bank National Association,SD,Mitchell,1635354,0,1125740,HOPKINS FINANCIAL CORPORATION                                                                                           ,1125740,HOPKINS FINANCIAL CORPORATION                                                                                           ,2023,4,1,CorTrust Bank,SD,Mitchell,57301,559
2023,1IE8VN30JCEQV1H4R804,20-1177241,9,413208,413208,"HSBC BANK USA, NATIONAL ASSOCIATION",VA,MCLEAN,162436537,0,1020201,HSBC USA INC.,1857108,HSBC HOLDINGS PLC                                                                                                       ,2023,4,9,"HSBC BANK USA, NA",IL,Chicago,60606,4060
2023,1TMVIO1SD0RLIPEIW803,44-0267430,3,572374,572374,Great Southern Bank,MO,Reeds Spring,5684000,0,2339133,"GREAT SOUTHERN BANCORP, INC.                                                                                            ",2339133,"GREAT SOUTHERN BANCORP, INC.                                                                                            ",2023,4,3,GREAT SOUTHERN BANK,MO,SPRINGFIELD,65802,2120
2023,1VUZZZCW0TWP6R7N3Z33,06-0570800,3,443205,443205,Union Savings Bank,CT,Danbury,2985601,0,5301421,"USB BANCORP, INC.",5301421,"USB BANCORP, INC.",2023,4,3,UNION SAVINGS BANK,CT,DANBURY,06810,839
2023,213800XR2TCBQJSF1X93,48-1213018,3,2747587,2747587,NBKC BANK,KS,KANSAS,1052701,0,2772990,AMERI-NATIONAL CORPORATION                                                                                              ,2772990,AMERI-NATIONAL CORPORATION                                                                                              ,2023,4,3,NBKC BANK,MO,KANSAS CITY,64114,15616
2023,254900A69XJBWUR7ZF46,04-2992161,7,,-1,"Mortgage Network, Inc.",MA,Danvers,-1,3,-1,,-1,,2023,4,7,"Mortgage Network, Inc",MA,Danvers,01923,25
2023,254900QKCUJ5YL7WA384,73-0410608,2,,524953,First Pryority Bank,OK,Pryor,378351,0,2224408,"FIRST PRYOR BANCORP, INC.                                                                                               ",2224408,"FIRST PRYOR BANCORP, INC.                                                                                               ",2023,4,2,First Pryority Bank,OK,Pryor,74361,117
2023,254900TG14TB8RKS3U42,84-3793381,7,,-1,"Filo Mortgage, L.L.C.",DE,Dover,-1,3,-1,,-1,,2023,4,7,"Filo Mortgage, LLC",PA,Conshohocken,19428,3172
2023,5493000GQ5D5YW5QID32,23-2551885,7,,-1,"Mortgage America, Inc.",PA,Whitehall,-1,3,-1,,-1,,2023,4,7,"MORTGAGE AMERICA, INC.",PA,Whitehall,18052,1922
2023,54930021FWO6J6IYPZ85,86-2942879,2,,196800,Martha's Vineyard Bank,MA,Edgartown,1307758,0,5557826,VINEYARD BANCORP MHC,5557826,VINEYARD BANCORP MHC,2023,4,2,Marthas Vineyard Bank,MA,West Tisbury,02575,126
2023,549300GZY55UGMUMI322,20-4091629,2,3532641,3532641,SmartBank,TN,Pigeon Forge,4631368,0,1131497,"SMARTFINANCIAL, INC.                                                                                                    ",1131497,"SMARTFINANCIAL, INC.                                                                                                    ",2023,4,2,SmartBank,TN,Pigeon Forge,37863,1214
2023,549300H05YH2B8D1FY15,25-0361790,3,357777,357777,Greenville Savings Bank,PA,Greenville,317862,0,-1,,-1,,2023,4,3,GREENVILLE SAVINGS BANK,PA,GREENVILLE,16125,390
2023,254900VK6BPC7QRSZD77,76-0534462,1,,2625724,Southwestern National Bank,TX,Houston,972145,0,3234682,"SWNB BANCORP, INC.",3234682,"SWNB BANCORP, INC.",2023,4,1,Southwestern National Bank,TX,Houston,77036-5198,74
2023,9845009L1378CEE50A18,15-0542904,5,,109873,UTICA GAS & ELECTRIC EMP CREDIT UNION,NY,New Hartford,94974,0,-1,,-1,,2023,4,5,UGEFCU,NY,New Hartford,13413,64
2023,549300KIOYNU323LVJ37,68-0382674,7,3955754,3955754,AMERICAN PACIFIC MORTGAGE CORPORATION,CA,Sacramento,-1,3,-1,,-1,,2023,4,7,American Pacific Mortgage Corporation,CA,Roseville,95661,31234
2023,254900FERTTAUD38US42,75-0242176,3,,583754,BANK OF HOUSTON,TX,Houston,676516,0,5193420,"BOH HOLDINGS, INC.",5193420,"BOH HOLDINGS, INC.",2023,4,3,Bank of Houston,TX,Houston,77027,22
2023,254900TBJSIXN1M7S968,46-2418620,7,46-2418620,-1,"FJM PRIVATE MORTGAGE FUND, LLC",CA,PETALUMA,-1,3,-1,,-1,,2023,4,7,"FJM Private Mortgage Fund, LLC",CA,Petaluma,94954,18
2023,X05BVSK68TQ7YTOSNR22,51-0020270,9,30810,30810,Discover Bank,DE,Greenwood,129461046,0,3846375,DISCOVER FINANCIAL SERVICES,3846375,DISCOVER FINANCIAL SERVICES,2023,4,9,DISCOVER BANK,DE,GREENWOOD,19950,219689
2023,213800KVD76WKI6PN868,54-1862878,7,3882113,3882113,"CAPITAL CENTER, L.L.C.",VA,GLEN ALLEN,-1,3,-1,,-1,,2023,4,7,Capital Center LLC,VA,Glen Allen,23060,1725
2023,254900XZ6MY7WSIHIY14,85-3269264,3,,5538937,Classic City Bank,GA,Atlanta,219890,0,-1,,-1,,2023,4,3,CLASSIC CITY BANK,GA,ATHENS,30606,42
2023,549300IY6RZNCBF0QZ14,48-0976372,1,,354552,Community National Bank,KS,Seneca,863439,0,1067532,"COMMUNITY BANCSHARES, INC.                                                                                              ",1067532,"COMMUNITY BANCSHARES, INC.                                                                                              ",2023,4,1,Community National Bank,KS,Seneca,66538,214
2023,213800QUAI2VH5YM6310,05-0402708,7,3246939,3246939,"EMBRACE HOME LOANS, INC.",RI,MIDDLETOWN,-1,3,-1,,-1,,2023,4,7,"Embrace Home Loans, Inc.",RI,Middletown,02842,10704
2023,549300V5KPYZDV1U4679,75-1977845,2,,352651,BOC Bank,TX,McLean,190177,0,-1,,-1,,2023,4,2,BOC Bank,TX,Amarillo,79101-3404,38
2023,549300VORTI31GZTJL53,23-2470039,7,3904891,3904891,"CARDINAL FINANCIAL COMPANY, LIMITED PARTNERSHIP",PA,Sacramento,-1,3,-1,,-1,,2023,4,7,"CARDINAL FINANCIAL COMPANY, LI",NC,CHARLOTTE,28273,51011
2023,549300VZVN841I2ILS84,57-1175755,7,4183602,4183602,"CROSSCOUNTRY MORTGAGE, LLC",DE,WILMINGTON,-1,3,-1,,-1,,2023,4,7,"CROSSCOUNTRY MORTGAGE, LLC",OH,Cleveland,44114,140554
2023,2138007DQF1WY8NDYM18,36-2727135,3,685649,685649,NORTHWEST BANK OF ROCKFORD,IL,ROCKFORD,361181,0,1137453,"FORESIGHT FINANCIAL GROUP, INC.                                                                                         ",1137453,"FORESIGHT FINANCIAL GROUP, INC.                                                                                         ",2023,4,3,NORTHWEST BANK OF ROCKFORD,IL,ROCKFORD,61103,255
2023,54930032XJT9NQZ5I683,43-0818100,3,,501459,Royal Banks of Missouri,MO,University City,1028537,0,1096372,"ROYAL BANCSHARES, INC.                                                                                                  ",1096372,"ROYAL BANCSHARES, INC.                                                                                                  ",2023,4,3,Royal Banks of MIssouri,MO,Saint Louis,63141,189
2023,25490000VM5YTLF4NM50,43-0271450,3,498148,498148,FOCUS BANK,MO,Charleston,792654,0,1248573,"SECURITY STATE BANCSHARES, INC.                                                                                         ",1248573,"SECURITY STATE BANCSHARES, INC.                                                                                         ",2023,4,3,Focus Bank,MO,Charleston,63834,307
2023,5493000EUQFJFUHTH489,05-0255777,5,,231297,Cranston Municipal Employees Credit Union,RI,Cranston,73343,0,-1,,-1,,2023,4,5,Cranston Municipal Employees Credit Union,RI,Cranston,02920,93
2023,25490008Z6OW7HHL6478,53-0197027,5,,499275,Democracy Federal Credit Union,VA,Alexandria,170353,0,-1,,-1,,2023,4,5,Democracy Federal Credit Union,VA,Alexandria,22314,68
2023,254900040LMONERSH242,42-0183300,2,269049,269049,VISIONBANK OF IOWA,IA,Ames,755877,0,4442596,"VISIONBANKSHARES, INC.",4442596,"VISIONBANKSHARES, INC.",2023,4,2,VisionBank of Iowa,IA,Ames,50010,128
2023,549300AQ3T62GXDU7D76,95-2146137,7,1569885,1569885,GUILD MORTGAGE COMPANY LLC,CA,GLENDALE,-1,3,-1,,-1,,2023,4,7,GUILD MORTGAGE COMPANY,CA,SAN DIEGO,92111,73084
2023,25490001F0A9F7BV6B05,36-2245476,1,2732,2732,Albany Bank and Trust Company National Association,IL,Chicago,705700,0,1208933,ALBANK CORPORATION                                                                                                      ,1208933,ALBANK CORPORATION                                                                                                      ,2023,4,1,"Albany Bank and Trust Company, N.A.",IL,Chicago,60625,25
2023,20TVKH7M13MUBGE80C53,38-0861665,2,636771,636771,Independent Bank,MI,Grand Rapids,4995759,0,1201925,INDEPENDENT BANK CORPORATION                                                                                            ,1201925,INDEPENDENT BANK CORPORATION                                                                                            ,2023,4,2,Independent Bank,MI,Grand Rapids,49525,3695
2023,25490007ROE3S0978636,94-6198351,5,940188,940188,Monterey Credit Union,CA,MONTEREY,297790,0,-1,,-1,,2023,4,5,MONTEREY CREDIT UNION,CA,MONTEREY,93940,3
2023,2549000A1L311Q486V24,81-5479892,5,,-1,"Fortefi, LLC",TN,CLARKSVILLE,-1,3,-1,,-1,,2023,4,7,"FORTEFI, LLC",TN,CLARKSVILLE,37040,16
2023,2549000BG2198NFS0K59,52-0684225,5,253084,253084,Freedom of Maryland Federal Credit Union,MD,Bel Air,438838,0,-1,,-1,,2023,4,5,Freedom of Maryland Federal Cr,MD,Bel Air,21014,36
2023,2549004I0SIDLOOARI46,48-0441710,1,,199351,Western National Bank,NE,Chester,248914,0,3822632,"SUMMERFIELD FINANCIAL SERVICES, LLC",3822632,"SUMMERFIELD FINANCIAL SERVICES, LLC",2023,4,1,Western National Bank,NE,Cook,68329,43
2023,254900TI83SWW04ZPZ29,39-0388215,5,40798,40798,AppleTree Credit Union,WI,West Allis,130991,0,-1,,-1,,2023,4,5,APPLETREE CREDIT UNION,WI,West Allis,53214,24
2023,549300CYIVHUDDNUD808,63-0071230,3,,-1,First Exchange Bank Of Alabama,AL,Louisville,225164,0,3438051,"FEB BANCSHARES, INC.",3438051,"FEB BANCSHARES, INC.",2023,4,3,22nd State Bank,AL,Mobile,36602,26
2023,25490046GL77VSFSYG24,71-0182340,2,3350724,3350724,Signature Bank of Arkansas,AR,Fayetteville,982396,0,3306589,WHITE RIVER BANCSHARES COMPANY,3306589,WHITE RIVER BANCSHARES COMPANY,2023,4,2,Signature Bank of Arkansas,AR,Fayetteville,72703,296
2023,2549000UUHZDEKIZ2Z84,34-0144365,1,386825,386825,The Citizens National Bank of Woodsfield,OH,Woodsfield,164739,0,2376969,"CNB BANCORP, INC.                                                                                                       ",2376969,"CNB BANCORP, INC.                                                                                                       ",2023,4,1,The Citizens National Bank,OH,Woodsfield,43793,70
2023,2549004ODQE9FVROV477,27-2524146,7,,-1,"So-Cal Capital, Inc.",CA,Newport Beach,-1,3,-1,,-1,,2023,4,7,"SO-CAL CAPITAL, INC.",CA,NEWPORT BEACH,92660,38
2023,2549000A72B92T5BS479,57-0282578,3,589523,589523,Bank of Travelers Rest,SC,Travelers Rest,1317381,0,2730383,"TRAVELERS REST BANCSHARES, INC.                                                                                         ",2730383,"TRAVELERS REST BANCSHARES, INC.                                                                                         ",2023,4,3,Bank of Travelers Rest,SC,Travelers Rest,29690,244
2023,254900TFUMB07CBEN720,41-0759020,5,176491,176491,St. Paul Federal Credit Union,MN,St. Paul,256602,0,-1,,-1,,2023,4,5,ST PAUL FEDERAL CREDIT UNION,MN,SAINT PAUL,55106,67
2023,25490031FYE1X5QNTK83,75-1084210,5,1221567,1221567,First Basin Credit Union,TX,Odessa,324483,0,-1,,-1,,2023,4,5,First Basin Credit Union,TX,Odessa,79764,83
2023,2549004PVBWPAZBFE759,04-1853650,5,215297,215297,ALLTRUST CREDIT UNION,MA,New Bedford,345746,0,-1,,-1,,2023,4,5,ALLTRUST CREDIT UNION,MA,FAIRHAVEN,02719,89
2023,2549003ZYZM7FHPZV590,53-0207328,5,572972,572972,DEPARTMENT OF THE INTERIOR FEDERAL CREDIT UNION,DC,Washington,303002,0,-1,,-1,,2023,4,5,DEPARTMENT OF THE INTERIOR FCU,DC,WASHINGTON,20240,103
2023,2549003ODK1CMS9CMW53,82-0197267,5,926472,926472,Rails West Federal Credit Union,ID,Chubbuck,77962,0,-1,,-1,,2023,4,5,RAILS WEST FCU,ID,CHUBBUCK,83202,32
2023,2549004FXPNKCLIN8250,84-2764875,7,,-1,"Synergy One Lending, Inc.",DE,Wilmington,-1,3,-1,,-1,,2023,4,7,SYNERGY ONE LENDING,CA,SAN DIEGO,92108,6102
2023,2549000UEC0BWG8F1402,21-0635256,5,1006175,1006175,First Financial Federal Credit Union,NJ,Freehold,209858,0,-1,,-1,,2023,4,5,First Financial FCU,NJ,Toms River,08754,234
2023,25490034470BYC1MSE16,46-0133795,3,474450,474450,Rivers Edge Bank,SD,Marion,268999,0,2410582,"FIRST STATE ASSOCIATES, INC.                                                                                            ",2410582,"FIRST STATE ASSOCIATES, INC.                                                                                            ",2023,4,3,Rivers Edge Bank,SD,Marion,57043,85
2023,2549002N9QET42VCAS33,41-0257135,3,,165758,New Market Bank,MN,Elko New Market,188657,0,1143904,"MARKET BANCORPORATION, INC.",1143904,"MARKET BANCORPORATION, INC.",2023,4,3,NEW MARKET BANK,MN,ELKO NEW MARKET,55054,105
2023,2549004CKM8OCTXNKO02,74-0642684,1,,521158,"SouthTrust Bank, N.A.",TX,George West,554007,0,1105685,LIVE OAK BANCSHARES CORPORATION                                                                                         ,1105685,LIVE OAK BANCSHARES CORPORATION                                                                                         ,2023,4,1,"SouthTrust Bank, N.A.",TX,George West,78022,224
2023,2549001IK7UDPADKAG34,93-0243503,5,219594,219594,Unitus Community Credit Union,OR,Portland,1727213,0,-1,,-1,,2023,4,5,UNITUS COMMUNITY CREDIT UNION,OR,PORTLAND,97201,1344
2023,254900199XCNE3LN5660,01-0240276,5,,805586,The County Federal Credit Union,ME,Presque Isle,445833,0,-1,,-1,,2023,4,5,The County Federal CreditUnion,ME,Caribou,04736,289
2023,254900TIRELTI8ENRL83,74-1110077,5,1017573,1017573,AMOCO,TX,Texas City,1338287,0,-1,,-1,,2023,4,5,AMOCO Federal Credit Union,TX,Texas City,77590,985
2023,2549001SI0EMFPT39035,26-0728895,7,26-0728895,5023581,"Cornerstone First Mortgage, Inc",CA,SAN DIEGO,-1,3,-1,,-1,,2023,4,7,CORNERSTONE FIRST MORTGAGE,CA,SAN DIEGO,92108,1791
2023,2549003PJRW71IW7BH70,38-2323689,5,672984,672984,American 1 Credit Union,MI,Jackson,586031,0,-1,,-1,,2023,4,5,American 1 Credit Union,MI,Jackson,49201,108
2023,2549004VOV9Z4QJDLG33,44-0387841,3,915056,915056,PEOPLES BANK OF MONITEAU COUNTY,MO,Jamestown,66095,0,3300260,"JAMESTOWN BANCSHARES, INC.",3300260,"JAMESTOWN BANCSHARES, INC.",2023,4,3,Peoples Bank of Moniteau County,MO,Jamestown,65046,48
2023,2549004CU9LAM5CYA280,22-3626334,7,5163021,5163021,KWIK MORTGAGE CORPORATION,NJ,Parsippany,-1,3,-1,,-1,,2023,4,7,Kwik Mortgage Corporation,NJ,Parsippany,07054,1165
2023,2549001FRVJW21ARMV74,83-0141300,2,,548052,RNB State Bank,WY,Rawlins,244784,0,2043346,CARBON COUNTY HOLDING COMPANY                                                                                           ,2043346,CARBON COUNTY HOLDING COMPANY                                                                                           ,2023,4,2,RNB State Bank,CO,Longmont,80501,28
2023,2549001S0U8EFNDOG816,72-1410454,3,,2756730,Commercial Capital Bank,LA,Delhi,263221,0,2757111,"CAPITAL BANCORP, INC.                                                                                                   ",2757111,"CAPITAL BANCORP, INC.                                                                                                   ",2023,4,3,Commercial Capital Bank,LA,Delhi,71232,87
2023,2549002U96ZPEAFKGZ11,01-0026062,1,583071,583071,First Federal Savings and Loan Association of Bath,ME,Bath,181529,0,-1,,-1,,2023,4,1,First Federal Savings and Loan Assocation of Bath,ME,Bath,04530,133
2023,2549002KNNRT791PG760,63-0071520,3,434539,434539,Farmers and Merchants Bank,AL,Piedmont,313520,0,1137882,F&M FINANCIAL CORP                                                                                                      ,1137882,F&M FINANCIAL CORP                                                                                                      ,2023,4,3,Farmers and Merchants Bank,AL,Piedmont,36272,34
