activity year_x,respondent id,agency code_x,parent respondent id,parent name (panel),parent city (panel),parent state (panel),region,assets_x,other lender code_x,respondent name (panel)_x,respondent city (panel)_x,respondent state (panel)_x,top holder rssd id,top holder name,top holder city,top holder state,top holder country,respondent rssd id,parent rssd id,respondent fips state number,activity year_y,agency code_y,federal tax id,respondent name,respondent mailing address,respondent city,respondent state,respondent zip code,parent name,parent address,parent city,parent state,parent zip code,respondent name (panel)_y,respondent city (panel)_y,respondent state (panel)_y,assets_y,other lender code_y,region code,lar count,validity error
2011,0000001368,5,          ,                              ,                         ,  ,2,96810,0,PASADENA SVC FCU                                                      ,PASADENA                 ,CA                    ,0,                              ,                         ,  ,                                        ,368371,0,6,2011,1,03-0288082,COMMUNITY NATIONAL BANK,4811 US ROUTE 5  PO BOX 259,DERBY,VT,05829,,,,,,COMMUNITY NB,DERBY,VT,545104,0,1,723,N
2011,0000001368,5,          ,                              ,                         ,  ,2,96810,0,PASADENA SVC FCU                                                      ,PASADENA                 ,CA                    ,0,                              ,                         ,  ,                                        ,368371,0,6,2011,5,95-1645266,PASADENA SERVICE FCU,670 N ROSEMEAD BLVD,PASADENA,CA,91107,,,,,,PASADENA SVC FCU,PASADENA,CA,96810,0,2,8,N
2011,0000001398,1,          ,                              ,                         ,  ,1,193512,0,NATIONAL BK OF COXSACKIE                                              ,COXSACKIE                ,NY                    ,0,                              ,                         ,  ,                                        ,234506,0,36,2011,1,14-0912110,NATIONAL BANK OF COXSACKIE,3-7 REED STREET,COXSACKIE,NY,12051,,,,,,NATIONAL BK OF COXSACKIE,COXSACKIE,NY,193512,0,1,147,N
2011,0000001467,1,          ,                              ,                         ,  ,4,1488307,0,LANDMARK BK NA                                                        ,COLUMBIA                 ,MO                    ,1054514,LANDRUM CO                    ,COLUMBIA                 ,MO,UNITED STATES                           ,103255,0,29,2011,1,43-0263025,LANDMARK BANK N.A.,801 EAST BROADWAY,COLUMBIA,MO,65201,,,,,,LANDMARK BK NA,COLUMBIA,MO,1488307,0,4,1748,N
2011,0000001493,1,          ,                              ,                         ,  ,3,655223,0,FIRST SOUTHERN NB                                                     ,LANCASTER                ,KY                    ,1247987,FIRST SOUTHERN BC             ,STANFORD                 ,KY,UNITED STATES                           ,702612,0,21,2011,1,61-0290000,FIRST SOUTHERN NATIONAL BANK,99 LANCASTER STREET,STANFORD,KY,40484,,,,,,FIRST SOUTHERN NB,LANCASTER,KY,655223,0,3,636,N
2011,0000001493,1,          ,                              ,                         ,  ,3,655223,0,FIRST SOUTHERN NB                                                     ,LANCASTER                ,KY                    ,1247987,FIRST SOUTHERN BC             ,STANFORD                 ,KY,UNITED STATES                           ,702612,0,21,2011,5,95-1683492,F&A FEDERAL CREDIT UNION,2625 CORPORATE PLACE,MONTEREY PARK,CA,91754,,,,,,F&A FCU,MONTEREY PARK,CA,1131212,0,2,250,N
2011,0000001493,5,          ,                              ,                         ,  ,2,1131212,0,F&A FCU                                                               ,MONTEREY PARK            ,CA                    ,0,                              ,                         ,  ,                                        ,304070,0,6,2011,1,61-0290000,FIRST SOUTHERN NATIONAL BANK,99 LANCASTER STREET,STANFORD,KY,40484,,,,,,FIRST SOUTHERN NB,LANCASTER,KY,655223,0,3,636,N
2011,0000001493,5,          ,                              ,                         ,  ,2,1131212,0,F&A FCU                                                               ,MONTEREY PARK            ,CA                    ,0,                              ,                         ,  ,                                        ,304070,0,6,2011,5,95-1683492,F&A FEDERAL CREDIT UNION,2625 CORPORATE PLACE,MONTEREY PARK,CA,91754,,,,,,F&A FCU,MONTEREY PARK,CA,1131212,0,2,250,N
2011,0000001750,1,          ,                              ,                         ,  ,4,707367,0,FIRST NB OF SANTA FE                                                  ,SANTA FE                 ,NM                    ,1023154,NEW MEXICO BANQUEST CORP      ,SANTA FE                 ,NM,UNITED STATES                           ,787253,0,35,2011,1,85-0067165,FIRST NATIONAL BANK SANTA FE,P.O. BOX 609,SANTA FE,NM,87504-0609,,,,,,FIRST NB OF SANTA FE,SANTA FE,NM,707367,0,4,268,N
2011,0000001770,1,          ,                              ,                         ,  ,4,1233182,0,BOONE CTY NB OF COLUMBIA                                              ,COLUMBIA                 ,MO                    ,1094314,CENTRAL BANCOMPANY            ,JEFFERSON CITY           ,MO,UNITED STATES                           ,299046,0,29,2011,1,43-0189015,BOONE COUNTY NATIONAL BANK,720 E BROADWAY,COLUMBIA,MO,65201,CENTRAL BANCOMPANY,238 MADISON ST,JEFFERSON CITY,MO,65101,BOONE CTY NB OF COLUMBIA,COLUMBIA,MO,1233182,0,4,1465,N
2011,0000001794,1,          ,                              ,                         ,  ,3,186057,0,FIRST NB MN                                                           ,SAINT PETER              ,MN                    ,1128460,BANCOMMUNITY SVC CORP         ,SAINT PETER              ,MN,UNITED STATES                           ,197759,0,27,2011,1,41-0519725,FIRST NATIONAL BANK MINNESOTA,500 LONG STREET,MANKATO,MN,56001,,,,,,FIRST NB MN,SAINT PETER,MN,186057,0,3,44,N
2011,0000001950,1,          ,                              ,                         ,  ,2,1087148,0,FIRST NB OF FORT SMITH                                                ,FORT SMITH               ,AR                    ,1491360,FIRST BK CORP                 ,FORT SMITH               ,AR,UNITED STATES                           ,397540,0,5,2011,1,71-0058845,FIRST NATIONAL BANK,P.O. BOX 7,FORT SMITH,AR,72902,FIRST BANK CORP,P.O. BOX 7,FORT SMITH,AR,72902,FIRST NB OF FORT SMITH,FORT SMITH,AR,1087148,0,2,159,N
2011,0000001997,1,          ,                              ,                         ,  ,3,689900,0,NATIONAL B&TC                                                         ,WILMINGTON               ,OH                    ,1070756,NB&T FNCL GROUP               ,WILMINGTON               ,OH,UNITED STATES                           ,328423,0,39,2011,1,31-0244820,NATIONAL BANK & TRUST COMPANY,PO BOX 711,WILMINGTON,OH,45177,NBT FINANCIAL GROUP  INC,PO BOX 711,WILMINGTON,OH,45177,NATIONAL B&TC,WILMINGTON,OH,689900,0,3,432,N
2011,0000002036,1,          ,                              ,                         ,  ,3,700538,0,VINTON COUNTY NATIONAL BANK                                           ,MC ARTHUR                ,OH                    ,1070765,COMMUNITY BSHRS               ,MCARTHUR                 ,OH,UNITED STATES                           ,754826,0,39,2011,1,31-4332540,VINTON COUNTY NATIONAL BANK,112 W MAIN ST PO BOX 460,MCARTHUR,OH,45651,,,,,,VINTON COUNTY NATIONAL BANK,MC ARTHUR,OH,700538,0,3,553,N
2011,0000002036,1,          ,                              ,                         ,  ,3,700538,0,VINTON COUNTY NATIONAL BANK                                           ,MC ARTHUR                ,OH                    ,1070765,COMMUNITY BSHRS               ,MCARTHUR                 ,OH,UNITED STATES                           ,754826,0,39,2011,3,56-2002355,FARMERS AND MERCHANTS BANK,221 NORTH MAIN STREET,SALISBURY,NC,28144,,,,,,FARMERS & MRCH BK,GRANITE QUARRY,NC,657245,0,5,301,N
2011,0000002036,3,          ,                              ,                         ,  ,5,657245,0,FARMERS & MRCH BK                                                     ,GRANITE QUARRY           ,NC                    ,1076619,F&M FC                        ,GRANITE QUARRY           ,NC,UNITED STATES                           ,348720,0,37,2011,1,31-4332540,VINTON COUNTY NATIONAL BANK,112 W MAIN ST PO BOX 460,MCARTHUR,OH,45651,,,,,,VINTON COUNTY NATIONAL BANK,MC ARTHUR,OH,700538,0,3,553,N
2011,0000002036,3,          ,                              ,                         ,  ,5,657245,0,FARMERS & MRCH BK                                                     ,GRANITE QUARRY           ,NC                    ,1076619,F&M FC                        ,GRANITE QUARRY           ,NC,UNITED STATES                           ,348720,0,37,2011,3,56-2002355,FARMERS AND MERCHANTS BANK,221 NORTH MAIN STREET,SALISBURY,NC,28144,,,,,,FARMERS & MRCH BK,GRANITE QUARRY,NC,657245,0,5,301,N
2011,0000002068,1,          ,                              ,                         ,  ,4,787708,0,FIRST DAKOTA NB                                                       ,YANKTON                  ,SD                    ,1404687,FIRST DAKOTA FC               ,YANKTON                  ,SD,UNITED STATES                           ,441256,0,46,2011,1,46-0208038,FIRST DAKOTA NATIONAL BANK,225 CEDAR ST,YANKTON,SD,57078-0156,FIRST DAKOTA NATIONAL BANK,225 CEDAR ST,YANKTON,SD,57078,FIRST DAKOTA NB,YANKTON,SD,787708,0,4,795,N
2011,0000002137,1,          ,                              ,                         ,  ,1,8810607,0,NATIONAL PENN BK                                                      ,BOYERTOWN                ,PA                    ,1117026,NATIONAL PENN BSHRS           ,BOYERTOWN                ,PA,UNITED STATES                           ,802110,0,42,2011,1,23-0906608,NATIONAL PENN BANK,PO BOX 547,BOYERTOWN,PA,19512,NATIONAL PENN BANCSHARES INC.,PO BOX 547,BOYERTOWN,PA,19512,NATIONAL PENN BK,BOYERTOWN,PA,8810607,0,1,3148,N
2011,0000002234,1,          ,                              ,                         ,  ,3,4147658,0,FIRST MRCH BK NA                                                      ,MUNCIE                   ,IN                    ,1208559,FIRST MRCH CORP               ,MUNCIE                   ,IN,UNITED STATES                           ,17147,0,18,2011,1,35-0508403,FIRST MERCHANTS BANK NA,9301 INNOVATION DR. STE 280 P.O. BOX 549,DALEVILLE,IN,47334,FIRST MERCHANTS BANK NA,9301 INNOVATION DR STE 280 P.O. BOX 549,DALEVILLE,IN,47334,FIRST MRCH BK NA,MUNCIE,IN,4147658,0,3,4239,N
2011,0000002242,1,          ,                              ,                         ,  ,3,172099,0,HAVANA NB                                                             ,HAVANA                   ,IL                    ,2909853,COMMUNITY INV GRP             ,HAVANA                   ,IL,UNITED STATES                           ,940731,0,17,2011,1,37-0317760,HAVANA NATIONAL BANK,112 SOUTH ORANGE,HAVANA,IL,62644,,,,,,HAVANA NB,HAVANA,IL,172099,0,3,63,N
2011,0000002302,1,          ,                              ,                         ,  ,3,121834,0,FIRST NB                                                              ,BELLEVUE                 ,OH                    ,1071258,FIRST BSHRS                   ,BELLEVUE                 ,OH,UNITED STATES                           ,243414,0,39,2011,1,34-4186000,FIRST NATIONAL BANK,120 NORTH ST,BELLEVUE,OH,44811,,,,,,FIRST NB,BELLEVUE,OH,121834,0,3,148,N
2011,0000002311,1,          ,                              ,                         ,  ,1,2281201,0,CAMDEN NB                                                             ,CAMDEN                   ,ME                    ,1130249,CAMDEN NAT CORP               ,CAMDEN                   ,ME,UNITED STATES                           ,593007,0,23,2011,1,01-0039505,CAMDEN NATIONAL BANK,245 COMMERCIAL STREET,ROCKPORT,ME,04856,CAMDEN NATIONAL CORPORATION,245 COMMERCIAL STREET,ROCKPORT,ME,04856,CAMDEN NB,CAMDEN,ME,2281201,0,1,1346,N
2011,0000002360,1,          ,                              ,                         ,  ,3,758417,0,LCNB NB                                                               ,LEBANON                  ,OH                    ,2759900,LCNB CORP                     ,LEBANON                  ,OH,UNITED STATES                           ,785923,0,39,2011,1,31-0352330,LCNB NATIONAL BANK,2N BROADWAY,LEBANON,OH,45036,,,,,,LCNB NB,LEBANON,OH,758417,0,3,489,N
2011,0000002413,1,          ,                              ,                         ,  ,3,1094913,0,CITIZENS FIRST NB                                                     ,PRINCETON                ,IL                    ,1207600,PRINCETON NAT BC              ,PRINCETON                ,IL,UNITED STATES                           ,669443,0,17,2011,1,36-0917979,CITIZENS FIRST NATIONAL BANK,128 E. DAKOTA STREET,SPRING VALLEY,IL,61362,PRINCETON NATIONAL BANCORP,606 S. MAIN STREET,PRINCETON,IL,61356,CITIZENS FIRST NB,PRINCETON,IL,1094913,0,3,1037,N
2011,0000002413,1,          ,                              ,                         ,  ,3,1094913,0,CITIZENS FIRST NB                                                     ,PRINCETON                ,IL                    ,1207600,PRINCETON NAT BC              ,PRINCETON                ,IL,UNITED STATES                           ,669443,0,17,2011,3,74-0625575,FIRST STATE BANK,707 LANDA STREET,NEW BRAUNFELS,TX,78130,CAPITAL BANCSHARES INC.,707 LANDA SREET,NEW BRAUNFELS,TX,78130,FIRST ST BK,NEW BRAUNFELS,TX,282414,0,13,124,N
